Timestamp,AccelerometerX,AccelerometerY,"AccelerometerZ,","Timestamp,",GyroscopeX,GyroscopeY,GyroscopeZ
13600,2.09,0.74,10.72,13600,-0.2,-0.02,-0.08
13610,1.81,0.71,10.63,13610,-0.3,-0.04,-0.07
13620,1.66,0.76,10.58,13620,-0.33,-0.05,-0.04
13630,1.65,0.57,10.57,13630,-0.37,-0.07,-0.02
13640,1.46,0.54,10.35,13640,-0.37,-0.1,0
13650,1.34,0.32,10.09,13650,-0.27,-0.12,0.02
13660,1.22,0.21,9.94,13660,-0.16,-0.14,0.03
13670,1.08,0.25,9.78,13670,-0.1,-0.16,0.04
13680,0.98,0.43,9.02,13680,-0.14,-0.09,0.03
13690,1.21,0.37,9.47,13690,-0.11,-0.06,0.03
13700,1.36,0.66,10.19,13700,-0.06,-0.07,0.02
13710,1.23,0.9,10.71,13710,-0.1,-0.16,0.03
13720,0.98,1.31,11.26,13720,-0.26,-0.27,0.07
13730,0.84,1.79,11.77,13730,-0.26,-0.41,0.15
13740,0.99,1.78,11.96,13740,-0.25,-0.56,0.23
13750,1.27,1.41,11.67,13750,-0.31,-0.72,0.31
13760,1.73,1.06,10.94,13760,-0.49,-0.84,0.36
13770,2.09,0.29,10.73,13770,-0.1,-0.95,0.36
13780,2.3,-0.21,9.96,13780,0.06,-1,0.3
13790,2.45,-0.21,9.43,13790,0.13,-0.98,0.22
13800,2.53,-0.2,8.97,13800,0.2,-0.91,0.13
13810,2.34,-0.12,8.57,13810,0.22,-0.81,0.06
13820,2.43,-0.16,8.54,13820,0.32,-0.7,0
13830,2.88,-0.46,8.6,13830,0.41,-0.59,-0.08
13840,2.75,-0.94,8.44,13840,0.36,-0.5,-0.17
13850,2.94,-1.27,8.53,13850,0.43,-0.44,-0.27
13860,2.81,-1.19,8.76,13860,0.47,-0.42,-0.39
13870,3.1,-0.45,9.46,13870,0.42,-0.41,-0.52
13880,2.95,0.68,9.76,13880,0.34,-0.41,-0.61
13890,2.85,1.88,9.52,13890,0.21,-0.38,-0.62
13900,2.54,2.63,9.3,13900,0.02,-0.35,-0.55
13910,2.58,2.82,9.05,13910,-0.04,-0.32,-0.4
13920,2.83,2.37,8.79,13920,-0.11,-0.28,-0.27
13930,2.94,1.9,8.78,13930,-0.06,-0.24,-0.16
13940,3.12,1.35,9.01,13940,-0.02,-0.2,-0.1
13950,3.22,1.17,9.34,13950,0.04,-0.18,-0.07
13960,3.07,0.9,9.39,13960,0.17,-0.19,-0.07
13970,3.09,0.93,9.64,13970,0.27,-0.2,-0.09
13980,3.11,1.48,9.98,13980,0.28,-0.19,-0.12
13990,3.1,2,10.11,13990,0.22,-0.17,-0.13
14000,2.96,2.23,10.09,14000,0.1,-0.15,-0.12
14010,2.77,2,9.99,14010,-0.09,-0.15,-0.07
14020,2.92,1.95,10.23,14020,-0.18,-0.18,0
14030,2.92,1.49,10.26,14030,-0.1,-0.26,0.07
14040,2.96,0.88,10.23,14040,0.04,-0.36,0.11
14050,3.01,0.52,10,14050,0.25,-0.47,0.12
14060,3.28,0.27,9.51,14060,0.53,-0.56,0.1
14070,3.71,0.37,8.86,14070,0.74,-0.62,0.06
14080,3.42,0.63,7.99,14080,0.75,-0.62,0.02
14090,3.18,1.65,7.36,14090,0.68,-0.5,-0.02
14100,4.06,2.6,7.54,14100,0.93,-0.36,0
14110,3.48,3.22,7.87,14110,0.99,-0.24,0.06
14120,3.37,3.73,8.45,14120,0.88,-0.15,0.18
14130,3.4,4.14,8.91,14130,0.69,-0.13,0.35
14140,3.51,4.68,9.48,14140,0.49,-0.14,0.55
14150,3.13,5.02,9.53,14150,0.1,-0.16,0.77
14160,2.85,5.04,9.67,14160,-0.06,-0.16,0.98
14170,2.7,4.64,9.32,14170,-0.27,-0.15,1.16
14180,2.29,3.93,9.23,14180,-0.3,-0.12,1.3
14190,1.69,3.02,9.58,14190,-0.39,-0.07,1.33
14200,-7.07,5.14,9.37,14200,-1.82,-0.01,1.21
14210,1.47,4.34,10.41,14210,-1.29,0.05,1.48
14220,3.79,2.12,10.24,14220,-2.11,0.03,1.62
14230,2.97,0.15,8.94,14230,-2.03,-0.07,1.69
14240,3.19,-2.4,7.56,14240,-1.63,-0.15,1.65
14250,3.56,-3.77,7.39,14250,-1.32,-0.2,1.49
14260,4.03,-4.38,7.86,14260,-0.96,-0.16,1.17
14270,4.71,-5.2,7.98,14270,-0.56,-0.08,0.7
14280,4.38,-5.65,7.23,14280,-0.14,0.03,0.17
14290,3.49,-5.51,6.83,14290,0.3,0.18,-0.35
14300,2.74,-4.55,7.34,14300,0.5,0.35,-0.83
14310,2.32,-4.1,8.25,14310,0.6,0.52,-1.32
14320,2.44,-2.64,9.01,14320,0.53,0.63,-1.73
14330,2.46,-0.48,9.64,14330,0.33,0.64,-1.96
14340,3.4,1.7,9.52,14340,0.46,0.64,-2.04
14350,4.16,2.8,8.88,14350,0.41,0.7,-2
14360,4.39,3.9,9.85,14360,0.62,0.72,-1.85
14370,4.56,4.82,10.66,14370,0.55,0.62,-1.62
14380,4.41,5.44,11.01,14380,0.52,0.48,-1.32
14390,4.46,5.75,10.95,14390,0.5,0.37,-1.01
14400,4.38,5.49,10.88,14400,0.41,0.28,-0.7
14410,4.49,5.18,10.83,14410,0.28,0.22,-0.42
14420,4.49,4.47,10.93,14420,0.15,0.16,-0.17
14430,4.22,3.49,11.26,14430,0.09,0.07,0.03
14440,4.16,2.85,11.77,14440,0.08,-0.05,0.17
14450,4.27,2.14,12.02,14450,0.13,-0.23,0.27
14460,4.72,1.47,11.67,14460,0.19,-0.4,0.32
14470,4.84,1.1,10.86,14470,0.36,-0.57,0.36
14480,4.88,0.99,9.55,14480,0.44,-0.63,0.37
14490,5.06,0.8,7.23,14490,0.37,-0.54,0.36
14500,4.41,1.12,6.35,14500,0.26,-0.22,0.34
14510,3.9,0.55,7.97,14510,0.09,0.07,0.31
14520,3.66,-0.4,10.38,14520,0.06,0.2,0.18
14530,3.31,-0.77,11.81,14530,0.06,0.16,0.01
14540,3.07,-0.54,11.86,14540,0.09,0.03,-0.15
14550,3.05,0.3,10.99,14550,0.14,-0.06,-0.26
14560,3.72,1.11,10.21,14560,0.15,-0.06,-0.3
14570,4.07,1.55,9.91,14570,0.17,0,-0.31
14580,4.08,2.24,10.54,14580,0.24,0.02,-0.26
14590,4.19,2.9,11.43,14590,0.27,-0.03,-0.18
14600,4.63,3.58,11.92,14600,0.15,-0.14,-0.04
14610,4.61,3.63,11.41,14610,-0.02,-0.26,0.12
14620,4.65,3.12,10.98,14620,-0.04,-0.34,0.26
14630,4.32,1.5,10.43,14630,-0.02,-0.35,0.29
14640,4.47,0.16,10.11,14640,0.07,-0.34,0.2
14650,4.52,0,9.52,14650,0.06,-0.3,0.05
14660,4.4,0.63,9.12,14660,0.05,-0.25,-0.08
14670,4.82,2.38,9.54,14670,-0.02,-0.19,-0.13
14680,4.91,3.75,9.47,14680,-0.07,-0.14,-0.07
14690,5.03,3.93,8.94,14690,-0.12,-0.06,0.05
14700,5.23,3.77,8.91,14700,-0.19,0.04,0.17
14710,5.07,3.43,9,14710,-0.18,0.11,0.28
14720,4.69,2.45,8.9,14720,-0.11,0.15,0.38
14730,4.4,1.67,9.19,14730,-0.13,0.16,0.42
14740,4.24,0.81,9.24,14740,-0.35,0.12,0.41
14750,4.34,0.92,9.2,14750,-0.43,0.08,0.36
14760,4.15,0.68,8.57,14760,-0.39,0.08,0.31
14770,4.37,-0.2,7.88,14770,-0.41,0.1,0.23
14780,3.96,-0.49,8.22,14780,-0.23,0.16,0.12
14790,4,0.19,8.6,14790,-0.21,0.22,-0.01
14800,4.01,0.9,8.84,14800,-0.22,0.23,-0.08
14810,2.84,1.74,9.33,14810,-0.2,0.19,-0.08
14820,1.8,-0.71,5.77,14820,-0.3,0.41,-0.23
14830,2.84,-0.82,8.11,14830,-0.28,0.57,-0.41
14840,3.6,0.34,8.98,14840,-0.19,0.59,-0.52
14850,4.1,2,9.26,14850,-0.11,0.53,-0.51
14860,3.9,2.35,9.11,14860,-0.11,0.5,-0.44
14870,3.18,1.98,9.23,14870,-0.14,0.49,-0.37
14880,2.86,2.13,10.52,14880,-0.15,0.44,-0.33
14890,3.07,2.54,10.97,14890,-0.23,0.32,-0.28
14900,3.01,2.96,10.16,14900,-0.43,0.26,-0.2
14910,3.38,2.74,10.08,14910,-0.47,0.24,-0.11
14920,3.77,2.33,10.61,14920,-0.37,0.17,-0.03
14930,3.71,2.1,10.26,14930,-0.27,0.07,0.03
14940,3.25,2.12,9.78,14940,-0.19,0.02,0.08
14950,3.39,2.21,9.66,14950,-0.25,0.01,0.15
14960,3.32,2.38,9.76,14960,-0.29,0,0.23
14970,3.48,2.18,10,14970,-0.39,-0.02,0.31
14980,3.59,1.95,10.4,14980,-0.42,-0.06,0.36
14990,3.91,1.91,10.55,14990,-0.44,-0.1,0.38
15000,3.87,1.79,10.07,15000,-0.39,-0.15,0.42
15010,3.87,1.38,9.88,15010,-0.36,-0.18,0.45
15020,3.86,0.96,10.09,15020,-0.36,-0.2,0.44
15030,3.61,0.47,9.83,15030,-0.36,-0.23,0.42
15040,3.78,-0.08,9.39,15040,-0.34,-0.21,0.34
15050,4.44,-0.13,9.17,15050,-0.32,-0.18,0.23
15060,4.85,0.42,9.41,15060,-0.34,-0.17,0.16
15070,4.9,0.59,10.01,15070,-0.13,-0.2,0.11
15080,3.35,0.94,11.13,15080,0.11,-0.3,0.1
15090,3.16,1.1,11.83,15090,0.21,-0.42,0.1
15100,3.84,7.92,21.14,15100,1.15,-0.82,0.27
15110,4.76,6.24,14.16,15110,0.21,-1.47,0.69
15120,3.22,3.5,10.83,15120,0.15,-1.8,1.02
15130,4.22,-0.57,4.17,15130,-0.25,-1.8,1.12
15140,5.23,-2.02,2.6,15140,-0.46,-0.79,0.76
15150,5.7,-1.44,8.38,15150,-0.38,-0.76,0.67
15160,6.29,-1.92,8.99,15160,-0.1,-0.8,0.5
15170,5.58,-1.45,8.33,15170,-0.04,-0.73,0.29
15180,5.27,-0.93,7.13,15180,0.05,-0.58,0.13
15190,4.59,-1.67,4.14,15190,0.05,-0.21,-0.06
15200,3.82,-0.2,6.12,15200,0.14,0.2,-0.2
15210,4.24,1.26,9.1,15210,0.11,0.3,-0.16
15220,4.24,1.75,10.8,15220,0.07,0.22,-0.05
15230,4.55,1.81,10.99,15230,0.12,0.05,0.08
15240,4.73,1.7,10.04,15240,0.11,-0.08,0.2
15250,4.42,1.84,8.89,15250,0.09,-0.11,0.31
15260,4.3,2.27,7.95,15260,0.04,-0.06,0.46
15270,4.28,1.7,7.63,15270,-0.17,0.1,0.56
15280,3.9,0.08,6.41,15280,-0.28,0.42,0.51
15290,4.34,-0.88,6.44,15290,-0.36,0.68,0.43
15300,3.42,-1.48,6.03,15300,-0.42,0.98,0.26
15310,2.97,-1.92,6.36,15310,-0.34,1.26,0.06
15320,2.64,-2.35,7.08,15320,-0.22,1.52,-0.18
15330,2.33,-2.23,8.29,15330,-0.16,1.69,-0.44
15340,1.72,-1.99,9.3,15340,-0.17,1.82,-0.74
15350,1.21,-1.76,9.84,15350,-0.22,1.88,-1
15360,0.78,-1.1,10.42,15360,-0.31,1.87,-1.21
15370,0.67,0.15,11.47,15370,-0.24,1.78,-1.32
15380,1.04,1.81,12.67,15380,-0.2,1.6,-1.3
15390,1.56,3.73,14.81,15390,-0.1,1.2,-1.1
15400,1.91,5.1,14.5,15400,-0.12,0.8,-0.78
15410,1.8,5.57,12.8,15410,-0.23,0.49,-0.41
15420,1.85,4.61,10.67,15420,-0.46,0.34,-0.06
15430,2.32,2.82,9.61,15430,-0.63,0.34,0.17
15440,3.19,-2.75,12.42,15440,-0.73,0.27,0.1
15450,3.05,-7.28,15.93,15450,-0.45,-0.21,-0.47
15460,1.07,-1.47,8.84,15460,-0.07,-0.5,-0.97
15470,1.26,3.46,5.09,15470,-0.09,-0.2,-0.96
15480,2.71,3.88,6.64,15480,-0.1,0.16,-0.71
15490,3.92,2.22,9.22,15490,-0.1,0.28,-0.52
15500,3.63,1.78,8.87,15500,-0.05,0.29,-0.44
15510,2.8,2.02,8.27,15510,0.01,0.38,-0.35
15520,2.66,1.9,9.49,15520,0.07,0.49,-0.28
15530,2.52,2.14,10.39,15530,0.03,0.5,-0.21
15540,2.69,2.4,10.29,15540,-0.13,0.47,-0.13
15550,2.7,2.31,10.25,15550,-0.33,0.47,-0.02
15560,2.64,2.21,10.75,15560,-0.44,0.45,0.07
15570,2.62,0.87,11.3,15570,-0.58,0.39,0.11
15580,2.25,-0.81,10.7,15580,-0.54,0.33,0.02
15590,1.85,-1.74,9.96,15590,-0.41,0.3,-0.16
15600,1.45,-1.53,9.89,15600,-0.21,0.29,-0.36
15610,1.18,-0.6,10.29,15610,0,0.26,-0.5
15620,1.27,0.47,10.61,15620,0.14,0.19,-0.56
15630,1.33,1.38,10.53,15630,0.17,0.08,-0.53
15640,1.44,2.24,10.49,15640,0.23,-0.04,-0.43
15650,1.82,2.48,10.07,15650,0.26,-0.12,-0.29
15660,3.96,3.48,9.86,15660,0.08,-0.12,-0.16
15670,2.6,2.67,8.3,15670,0.22,-0.07,0.02
15680,3.17,2.35,8.28,15680,0.13,0.02,0.18
15690,3.11,2.26,8.57,15690,-0.04,0.14,0.28
15700,3.25,2.2,9.25,15700,-0.09,0.19,0.38
15710,3.52,2.21,9.94,15710,-0.12,0.21,0.46
15720,3.06,2.08,10.11,15720,-0.16,0.19,0.53
15730,2.38,0.73,9.49,15730,-0.09,0.17,0.57
15740,1.73,-2.01,8.82,15740,0.08,0.23,0.4
15750,0.86,-6.34,10.33,15750,0.3,0.2,0.02
15760,0.75,-2.56,10.53,15760,0.4,0.16,-0.5
15770,-0.28,0.55,8.76,15770,0.44,0.16,-0.69
15780,0.25,2.35,8.64,15780,0.37,0.28,-0.69
15790,0.62,2.07,8.92,15790,0.31,0.35,-0.6
15800,0.98,2.02,8.14,15800,0.2,0.41,-0.54
15810,1.04,2.06,7.74,15810,0.17,0.52,-0.48
15820,1.25,1.87,8.52,15820,0.11,0.61,-0.44
15830,1.14,1.99,9.46,15830,-0.03,0.66,-0.41
15840,0.5,2.32,9.22,15840,-0.17,0.68,-0.38
15850,-0.03,2.89,8.83,15850,-0.3,0.75,-0.3
15860,-1.04,2.2,7.68,15860,-0.51,0.85,-0.19
15870,0.21,2.22,9.67,15870,-0.48,0.93,-0.06
15880,0.68,1.89,10.08,15880,-0.48,0.87,-0.02
15890,1.43,3.04,10.17,15890,-0.41,0.83,0.06
15900,-0.26,4.5,9.71,15900,-0.56,0.84,0.25
15910,0.98,3.39,9.6,15910,-0.49,0.83,0.46
15920,0.8,2.16,9.54,15920,-0.43,0.81,0.59
15930,0.99,2.75,10.15,15930,-0.58,0.81,0.67
15940,3.06,3.23,12.24,15940,-0.77,0.71,0.81
15950,1.81,3.74,11.08,15950,-1.47,0.53,0.94
15960,-0.29,0.33,8.38,15960,-2.31,0.45,1.09
15970,-0.24,-2.54,6.52,15970,-2.19,0.5,1.01
15980,0.5,-4.54,4.89,15980,-1.9,0.7,0.81
15990,0.61,-6.28,4.38,15990,-1.54,0.99,0.54
16000,-0.12,-7.15,6.47,16000,-1.07,1.28,0.18
16010,-0.75,-6.34,9.93,16010,-0.4,1.41,-0.18
16020,-1.26,-4.01,11.63,16020,-0.02,1.38,-0.45
16030,-1.29,-0.95,11.82,16030,0.27,1.29,-0.56
16040,-1.35,1.61,11.34,16040,0.23,1.22,-0.53
16050,-1.55,2.94,10.84,16050,0.09,1.19,-0.39
16060,-1.47,2.93,10.61,16060,-0.09,1.19,-0.21
16070,-1.32,2.16,10.84,16070,-0.36,1.19,-0.06
16080,-1.51,0.49,11.84,16080,-0.5,1.17,0.04
16090,-1.73,-2,11.92,16090,-0.31,1.11,0.03
16100,-1.73,-3.43,12.11,16100,-0.06,1.06,-0.11
16110,-1.94,-3.65,11.69,16110,0.46,1.01,-0.31
16120,-2.06,-1.99,11.38,16120,0.99,0.98,-0.5
16130,-2.27,0.61,10.71,16130,1.29,0.96,-0.56
16140,-1.96,3.27,9.62,16140,1.27,0.97,-0.5
16150,-2.12,4.91,8.66,16150,1.1,1.03,-0.31
16160,-2.37,5.64,7.98,16160,0.94,1.15,-0.1
16170,-2.45,6.39,8.77,16170,0.83,1.32,0.11
16180,-2.03,8.02,13.65,16180,0.54,1.52,0.31
16190,-1.97,9.76,25.74,16190,0.52,1.52,0.59
16200,0.03,11,39.23,16200,1.1,1,0.96
16210,-1.14,11.35,39.23,16210,1.7,-0.14,1.39
16220,-6.74,7.24,39.23,16220,2.1,-2.64,1.87
16230,-18.18,-7.25,39.23,16230,2.21,-6.7,1.94
16240,-31.77,-22.2,39.23,16240,2.31,-8.73,1.15
16250,-39.23,-26.03,39.23,16250,1.91,-8.73,0.14
16260,-39.23,-27.17,17.55,16260,1.03,-8.73,-0.97
16270,-39.23,-17.78,-15.57,16270,0.64,-8.73,-1.98
16280,-39.01,6.32,-38.63,16280,0.59,-8.73,-2.26
16290,-26.66,24.1,-39.23,16290,0.79,-8.73,-1.21
16300,-13.03,14,-39.23,16300,-0.19,-8.53,0.15
16310,-3.03,1.29,-39.23,16310,-1.83,-5.17,0.61
16320,1.24,0.25,-39.23,16320,-2.83,-1.83,0.59
16330,1.34,-0.46,-39.23,16330,-2.78,0.83,0.68
16340,-0.68,-6.92,-39.23,16340,-2.22,2.77,0.63
16350,-2.71,-12.47,-31.95,16350,-1.52,4.45,0.2
16360,-5.57,-13.51,-19.95,16360,-0.66,5.5,-0.39
16370,-8.18,-12.13,-13.33,16370,0.49,6.2,-1.05
16380,-10.1,-6.53,-7.75,16380,1.46,6.85,-1.68
16390,-11.43,3.25,5.43,16390,1.77,7.35,-2.05
16400,-11.27,14.06,22.63,16400,1.44,7.23,-1.94
16410,-8.78,20.24,36.24,16410,0.74,6.49,-1.29
16420,-5.18,22.79,39.23,16420,-0.85,5.21,-0.38
16430,-2.18,16.28,38.67,16430,-1.8,3.99,0.48
16440,-0.54,6.94,31.16,16440,-2.05,3.04,0.92
16450,0.34,-0.83,24.44,16450,-1.7,2.45,0.91
16460,0.77,-5.29,20.16,16460,-1,2.07,0.56
16470,0.93,-5.59,17.24,16470,-0.47,1.8,0.15
16480,1.22,-3.57,15.31,16480,-0.22,1.66,-0.21
16490,1.47,-1.33,16.26,16490,-0.1,1.5,-0.41
16500,1.52,0.2,18.08,16500,-0.14,1.25,-0.53
16510,1.51,1.34,18.17,16510,-0.06,0.92,-0.56
16520,1.57,1.68,16.31,16520,-0.03,0.64,-0.55
16530,1.54,1.94,13.77,16530,-0.02,0.49,-0.55
16540,1.57,2.88,12.59,16540,-0.01,0.45,-0.52
16550,1.4,3.81,12.39,16550,0.05,0.44,-0.45
16560,1.16,4.12,12.12,16560,0.1,0.43,-0.34
16570,1.02,3.63,11.99,16570,0.09,0.41,-0.23
16580,0.72,3.19,11.75,16580,0.05,0.39,-0.15
16590,0.93,2.67,10.58,16590,0.04,0.36,-0.08
16600,0.77,1.62,9.23,16600,-0.02,0.39,-0.04
16610,0.77,0.43,8.57,16610,-0.06,0.46,-0.05
16620,0.57,-0.24,8.31,16620,0,0.53,-0.11
16630,0.82,0.17,8.53,16630,-0.17,0.62,-0.17
16640,0.64,0.91,9.79,16640,-0.11,0.68,-0.19
16650,0.56,1.8,11.88,16650,-0.11,0.68,-0.18
16660,0.45,2.13,14.08,16660,-0.11,0.57,-0.12
16670,0.11,1.9,14.99,16670,-0.16,0.35,-0.08
16680,0.16,1.25,13.8,16680,-0.2,0.12,-0.05
16690,-0.03,0.74,11.48,16690,-0.25,-0.01,-0.05
16700,0.03,0.58,9.54,16700,-0.34,-0.02,-0.09
16710,-0.03,0.95,8.48,16710,-0.42,0.03,-0.12
16720,-0.09,1.48,8.42,16720,-0.45,0.1,-0.13
16730,-0.08,1.87,9.21,16730,-0.42,0.17,-0.13
16740,-0.17,2.16,10.78,16740,-0.37,0.16,-0.12
16750,-0.12,2.32,11.43,16750,-0.26,0.1,-0.09
16760,0.03,2.27,11.55,16760,-0.21,0.02,-0.06
16770,0,1.74,11.25,16770,-0.21,-0.06,-0.04
16780,-0.11,1.42,10.48,16780,-0.19,-0.11,-0.04
16790,-0.04,1.43,9.86,16790,-0.25,-0.13,-0.05
16800,-0.15,1.71,9.1,16800,-0.31,-0.12,-0.04
16810,-0.11,1.73,8.4,16810,-0.31,-0.08,-0.02
16820,-0.12,1.54,7.95,16820,-0.31,-0.02,-0.02
16830,-0.03,1.73,7.67,16830,-0.26,0.05,-0.01
16840,0.08,1.96,7.77,16840,-0.22,0.14,0.01
16850,0.03,2.12,8.53,16850,-0.21,0.21,0.03
16860,0.03,2.32,9.39,16860,-0.19,0.24,0.07
16870,0.09,2.3,10.09,16870,-0.18,0.23,0.12
16880,0.05,2.04,10.46,16880,-0.2,0.2,0.16
16890,-0.01,2.02,10.48,16890,-0.28,0.16,0.19
16900,-0.14,1.69,10.67,16900,-0.39,0.11,0.23
16910,-0.16,1.1,10.63,16910,-0.43,0.05,0.25
16920,-0.2,0.84,10.05,16920,-0.4,0.01,0.24
16930,-0.3,0.8,9.48,16930,-0.33,0,0.23
16940,-0.2,0.72,8.85,16940,-0.21,0.02,0.22
16950,-0.25,1.36,8.71,16950,-0.19,0.07,0.21
16960,-0.33,2.39,8.98,16960,-0.2,0.12,0.25
16970,-0.38,3.18,9.28,16970,-0.23,0.15,0.32
16980,-0.41,3.28,9.63,16980,-0.25,0.17,0.42
16990,-0.58,2.53,9.68,16990,-0.29,0.17,0.51
17000,-0.51,1.08,9.43,17000,-0.29,0.2,0.55
17010,-0.61,0.02,9.52,17010,-0.32,0.23,0.53
17020,-0.61,-1.01,10.1,17020,-0.31,0.25,0.47
17030,-0.54,-1.31,10.43,17030,-0.29,0.24,0.38
17040,-0.49,-1.39,10.81,17040,-0.24,0.22,0.29
17050,-0.58,-1.4,10.94,17050,-0.18,0.18,0.2
17060,-0.48,-1.06,11.05,17060,-0.1,0.14,0.12
17070,-0.49,-0.61,10.98,17070,-0.07,0.1,0.07
17080,-0.54,-0.29,10.53,17080,-0.03,0.06,0.03
17090,-0.5,-0.11,10,17090,0.01,0.06,0
17100,-0.56,0.15,9.89,17100,0.05,0.07,-0.02
17110,-0.53,0.42,9.87,17110,0.06,0.09,-0.03
17120,-0.56,0.64,9.87,17120,0.03,0.1,-0.03
17130,-0.48,0.62,10,17130,0,0.12,-0.02
17140,-0.54,0.23,10.13,17140,0.01,0.11,-0.02
17150,-0.42,-0.01,9.92,17150,0.04,0.11,-0.05
17160,-0.41,0.17,9.72,17160,0.06,0.12,-0.08
17170,-0.42,0.34,9.86,17170,0.08,0.13,-0.1
17180,-0.41,0.59,9.99,17180,0.11,0.14,-0.11
17190,-0.4,0.93,9.95,17190,0.11,0.14,-0.11
17200,-0.31,1.02,9.81,17200,0.1,0.14,-0.09
17210,-0.31,1.12,9.83,17210,0.07,0.15,-0.08
17220,-0.28,1.14,9.98,17220,0.01,0.15,-0.05
17230,-0.31,0.89,9.92,17230,-0.05,0.15,-0.03
17240,-0.34,0.41,9.82,17240,-0.1,0.15,-0.03
17250,-0.34,-0.05,9.6,17250,-0.09,0.16,-0.05
17260,-0.38,-0.54,9.28,17260,-0.03,0.18,-0.1
17270,-0.44,-0.33,9.18,17270,0.01,0.22,-0.17
17280,-0.5,0.19,9.66,17280,0.04,0.26,-0.21
17290,-0.5,0.84,10.07,17290,0.06,0.28,-0.23
17300,-0.56,1.47,10.51,17300,0.05,0.28,-0.22
17310,-0.58,1.84,10.91,17310,0.05,0.27,-0.19
17320,-0.62,2.01,11.33,17320,0.03,0.23,-0.14
17330,-0.69,1.87,11.55,17330,-0.01,0.19,-0.1
17340,-0.73,1.46,11.7,17340,-0.04,0.14,-0.07
17350,-0.86,1.08,11.76,17350,-0.06,0.09,-0.05
17360,-0.99,0.63,11.66,17360,-0.1,0.04,-0.05
17370,-1.06,0.53,11.38,17370,-0.11,-0.02,-0.07
17380,-1.03,0.45,10.6,17380,-0.11,-0.05,-0.08
17390,-1.04,0.33,9.9,17390,-0.09,-0.05,-0.11
17400,-1.11,0.31,9.41,17400,-0.05,-0.03,-0.13
17410,-1.02,0.6,9.44,17410,-0.03,0.01,-0.16
17420,-0.99,1.16,9.8,17420,-0.02,0.03,-0.17
17430,-1,1.67,10.14,17430,0.01,0.03,-0.15
17440,-1,2.01,10.11,17440,0.03,0.02,-0.11
17450,-0.9,2.26,9.75,17450,0.01,0.01,-0.06
17460,-0.78,2.01,9.25,17460,-0.04,0.03,0
17470,-0.8,1.8,9.21,17470,-0.1,0.06,0.03
17480,-0.84,1.44,9.42,17480,-0.16,0.07,0.07
17490,-0.7,0.93,9.58,17490,-0.22,0.08,0.08
17500,-0.75,0.53,9.6,17500,-0.22,0.08,0.07
17510,-0.77,0.17,9.5,17510,-0.18,0.09,0.04
17520,-0.77,0.32,9.28,17520,-0.13,0.1,0.01
17530,-0.85,0.71,9.12,17530,-0.11,0.12,-0.01
17540,-0.83,1.19,8.75,17540,-0.11,0.15,-0.01
17550,-0.89,1.64,8.35,17550,-0.11,0.22,0.01
17560,-1.09,2.04,8.27,17560,-0.11,0.3,0.05
17570,-1.32,2.67,8.13,17570,-0.12,0.41,0.1
17580,-1.32,3.87,8.56,17580,-0.15,0.55,0.16
17590,-1.19,5.74,11.74,17590,-0.19,0.7,0.28
17600,-0.91,8.53,19.38,17600,-0.31,0.78,0.44
17610,-0.23,12.3,35.13,17610,-0.33,0.58,0.73
17620,1.44,15.48,39.23,17620,0.12,-0.22,1.18
17630,-4.8,17.09,39.23,17630,1.02,-2.21,1.81
17640,-19.22,11.98,39.23,17640,0.97,-6.09,2.35
17650,-32.73,-7.35,39.23,17650,0.55,-8.73,2.4
17660,-39.23,-22.87,39.23,17660,0.25,-8.73,1.67
17670,-39.23,-28,39.23,17670,-0.97,-8.73,0.09
17680,-39.23,-9.08,6.8,17680,-0.61,-8.73,-1.24
17690,-39.23,13.78,-26.72,17690,0.56,-8.73,-1.07
17700,-39.23,14.99,-39.23,17700,0.49,-8.73,0.15
17710,-26.02,4.83,-39.23,17710,-0.7,-8.73,0.92
17720,-10.95,3.52,-39.23,17720,-2.5,-7.79,1.02
17730,-2.92,3.77,-39.23,17730,-2.39,-4.01,1.27
17740,-0.23,-2.07,-39.23,17740,-2.56,-0.66,1.47
17750,-1.4,-9.08,-39.23,17750,-2.19,2.44,1.44
17760,-5.61,-12.56,-39.23,17760,-2.33,5.29,1.09
17770,-11.46,-16.14,-39.23,17770,-1.5,7.36,0.64
17780,-16.69,-16.85,-25.29,17780,-0.18,8.53,-0.02
17790,-21.43,-11.28,-21.69,17790,0.93,8.73,-0.82
17800,-25.25,-0.42,-13.55,17800,1.24,8.73,-1.29
17810,-27.59,9.88,11.38,17810,1.1,8.73,-1.26
17820,-25.93,16.34,39.23,17820,0.4,8.73,-0.79
17830,-18.61,18.88,39.23,17830,-0.98,8.73,0
17840,-9.69,16.18,39.23,17840,-2.54,7.03,0.91
17850,-2.85,6.72,39.23,17850,-3,4.54,1.56
17860,0.28,-6.01,39.23,17860,-2.35,2.29,1.59
17870,1.95,-14.69,39.23,17870,-1.13,0.62,1.03
17880,2.56,-16.68,30.45,17880,-0.14,-0.38,0.18
17890,2.89,-12.08,16.67,17890,0.57,-0.74,-0.57
17900,3.21,-4.4,7.16,17900,0.89,-0.63,-1.01
17910,3.38,1.27,2.44,17910,0.91,-0.3,-1.08
17920,3.5,5.2,0.23,17920,0.85,0.13,-0.92
17930,3.5,7.15,0.36,17930,0.78,0.59,-0.63
17940,3.61,7.93,4.07,17940,0.71,1.02,-0.31
